antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"frozenset({'Rotational speed [rpm]_Rotational speed [rpm]_High', 'Torque [Nm]_Torque [Nm]_Low', 'Tool wear [min]_Tool wear [min]_High', 'Process temperature [K]_Process temperature [K]_Low'})",frozenset({'TWF'}),0.0947,0.0046,0.0008,0.008447729672650475,1.8364629723153205,1.0,0.00036438000000000003,1.0038805111821085,0.5031205125372805,0.008121827411167513,0.0038655110233579214,0.09118038657545569
frozenset({'Air temperature [K]_Air temperature [K]_Low'}),"frozenset({'Torque [Nm]_Torque [Nm]_Low', 'TWF', 'Process temperature [K]_Process temperature [K]_Low'})",0.4953,0.0011,0.001,0.0020189783969311527,1.8354349063010478,1.0,0.00045516999999999997,1.0009208375480476,0.9018624925698435,0.0020185708518368995,0.0009199903863561444,0.4555549437439201
frozenset({'Air temperature [K]_Air temperature [K]_Low'}),"frozenset({'TWF', 'Torque [Nm]_Torque [Nm]_Low', 'Tool wear [min]_Tool wear [min]_High', 'Process temperature [K]_Process temperature [K]_Low'})",0.4953,0.0011,0.001,0.0020189783969311527,1.8354349063010478,1.0,0.00045516999999999997,1.0009208375480476,0.9018624925698435,0.0020185708518368995,0.0009199903863561444,0.4555549437439201
"frozenset({'Torque [Nm]_Torque [Nm]_High', 'Air temperature [K]_Air temperature [K]_Low'})","frozenset({'TWF', 'Rotational speed [rpm]_Rotational speed [rpm]_Low', 'Process temperature [K]_Process temperature [K]_Low', 'Tool wear [min]_Tool wear [min]_High'})",0.2517,0.0013,0.0006,0.0023837902264600714,1.8336847895846704,1.0,0.00027278999999999997,1.0010863799283154,0.607577174929841,0.0023771790808240884,0.0010852009877441388,0.2319611258824608
"frozenset({'Torque [Nm]_Torque [Nm]_High', 'Air temperature [K]_Air temperature [K]_Low'})","frozenset({'TWF', 'Rotational speed [rpm]_Rotational speed [rpm]_Low', 'Process temperature [K]_Process temperature [K]_Low'})",0.2517,0.0013,0.0006,0.0023837902264600714,1.8336847895846704,1.0,0.00027278999999999997,1.0010863799283154,0.607577174929841,0.0023771790808240884,0.0010852009877441388,0.2319611258824608
"frozenset({'Torque [Nm]_Torque [Nm]_High', 'Air temperature [K]_Air temperature [K]_Low', 'Tool wear [min]_Tool wear [min]_High'})","frozenset({'TWF', 'Rotational speed [rpm]_Rotational speed [rpm]_Low'})",0.1261,0.0026,0.0006,0.004758128469468675,1.830049411334106,1.0,0.00027214,1.0021684462151395,0.5190143799824541,0.00468384074941452,0.002163754230467892,0.11776367961934972
"frozenset({'Torque [Nm]_Torque [Nm]_High', 'Air temperature [K]_Air temperature [K]_High'})","frozenset({'TWF', 'Rotational speed [rpm]_Rotational speed [rpm]_Low', 'Tool wear [min]_Tool wear [min]_High'})",0.2543,0.0026,0.0012,0.004718836020448289,1.8149369309416494,1.0,0.0005388199999999999,1.0021288818648755,0.6021411649009878,0.004692999608916698,0.0021243593547706926,0.2331286487794549
"frozenset({'Torque [Nm]_Torque [Nm]_High', 'Air temperature [K]_Air temperature [K]_High'})","frozenset({'TWF', 'Rotational speed [rpm]_Rotational speed [rpm]_Low'})",0.2543,0.0026,0.0012,0.004718836020448289,1.8149369309416494,1.0,0.0005388199999999999,1.0021288818648755,0.6021411649009878,0.004692999608916698,0.0021243593547706926,0.2331286487794549
"frozenset({'Tool wear [min]_Tool wear [min]_High', 'Process temperature [K]_Process temperature [K]_Low'})",frozenset({'TWF'}),0.2529,0.0046,0.0021,0.00830367734282325,1.805147248439837,1.0,0.0009366599999999997,1.0037346889952152,0.5970132129950091,0.008222396241190288,0.0037207929905799172,0.232412708236629
"frozenset({'Torque [Nm]_Torque [Nm]_Low', 'Air temperature [K]_Air temperature [K]_High', 'Process temperature [K]_Process temperature [K]_High', 'Tool wear [min]_Tool wear [min]_High'})","frozenset({'TWF', 'Rotational speed [rpm]_Rotational speed [rpm]_Low'})",0.1068,0.0026,0.0005,0.0046816479400749065,1.8006338231057333,1.0,0.00022232000000000003,1.0020914393226716,0.4978056426332289,0.004591368227731864,0.0020870743333415947,0.09849467012388362
"frozenset({'Torque [Nm]_Torque [Nm]_High', 'Tool wear [min]_Tool wear [min]_High', 'Process temperature [K]_Process temperature [K]_Low'})","frozenset({'TWF', 'Rotational speed [rpm]_Rotational speed [rpm]_Low', 'Air temperature [K]_Air temperature [K]_High'})",0.1307,0.0017,0.0004,0.00306044376434583,1.8002610378504884,1.0,0.00017781,1.0013646201074442,0.5113597147129875,0.0030303030303030303,0.001362760457122939,0.11917728070570234
"frozenset({'Rotational speed [rpm]_Rotational speed [rpm]_High', 'Air temperature [K]_Air temperature [K]_High', 'Process temperature [K]_Process temperature [K]_High'})","frozenset({'TWF', 'Torque [Nm]_Torque [Nm]_Low', 'Tool wear [min]_Tool wear [min]_High'})",0.1791,0.0028,0.0009,0.005025125628140703,1.7946877243359654,1.0,0.00039851999999999997,1.0022363636363636,0.5394079668656353,0.004972375690607734,0.002231373473867532,0.16322684852835606
"frozenset({'Rotational speed [rpm]_Rotational speed [rpm]_High', 'Air temperature [K]_Air temperature [K]_High', 'Process temperature [K]_Process temperature [K]_High'})","frozenset({'Torque [Nm]_Torque [Nm]_Low', 'TWF'})",0.1791,0.0028,0.0009,0.005025125628140703,1.7946877243359654,1.0,0.00039851999999999997,1.0022363636363636,0.5394079668656353,0.004972375690607734,0.002231373473867532,0.16322684852835606
frozenset({'Rotational speed [rpm]_Rotational speed [rpm]_High'}),"frozenset({'Torque [Nm]_Torque [Nm]_Low', 'TWF', 'Process temperature [K]_Process temperature [K]_Low'})",0.4063,0.0011,0.0008,0.001968988432192961,1.7899894838117827,1.0,0.00035307000000000003,1.0008707028360049,0.743367862556847,0.0019675356615838665,0.0008699453721022736,0.3646208578524601
frozenset({'Rotational speed [rpm]_Rotational speed [rpm]_High'}),"frozenset({'TWF', 'Torque [Nm]_Torque [Nm]_Low', 'Tool wear [min]_Tool wear [min]_High', 'Process temperature [K]_Process temperature [K]_Low'})",0.4063,0.0011,0.0008,0.001968988432192961,1.7899894838117827,1.0,0.00035307000000000003,1.0008707028360049,0.743367862556847,0.0019675356615838665,0.0008699453721022736,0.3646208578524601
frozenset({'Process temperature [K]_Process temperature [K]_High'}),"frozenset({'Rotational speed [rpm]_Rotational speed [rpm]_High', 'TWF', 'Air temperature [K]_Air temperature [K]_High'})",0.5037,0.001,0.0009,0.0017867778439547347,1.7867778439547346,1.0,0.00039629999999999993,1.0007881861575179,0.8872321848344414,0.0017864231838030963,0.0007875654093640988,0.45089338892197733
frozenset({'Process temperature [K]_Process temperature [K]_High'}),"frozenset({'Rotational speed [rpm]_Rotational speed [rpm]_High', 'Air temperature [K]_Air temperature [K]_High', 'Torque [Nm]_Torque [Nm]_Low', 'Tool wear [min]_Tool wear [min]_High', 'TWF'})",0.5037,0.001,0.0009,0.0017867778439547347,1.7867778439547346,1.0,0.00039629999999999993,1.0007881861575179,0.8872321848344414,0.0017864231838030963,0.0007875654093640988,0.45089338892197733
frozenset({'Process temperature [K]_Process temperature [K]_High'}),"frozenset({'Rotational speed [rpm]_Rotational speed [rpm]_High', 'TWF', 'Air temperature [K]_Air temperature [K]_High', 'Tool wear [min]_Tool wear [min]_High'})",0.5037,0.001,0.0009,0.0017867778439547347,1.7867778439547346,1.0,0.00039629999999999993,1.0007881861575179,0.8872321848344414,0.0017864231838030963,0.0007875654093640988,0.45089338892197733
frozenset({'Process temperature [K]_Process temperature [K]_High'}),"frozenset({'Rotational speed [rpm]_Rotational speed [rpm]_High', 'Torque [Nm]_Torque [Nm]_Low', 'TWF', 'Air temperature [K]_Air temperature [K]_High'})",0.5037,0.001,0.0009,0.0017867778439547347,1.7867778439547346,1.0,0.00039629999999999993,1.0007881861575179,0.8872321848344414,0.0017864231838030963,0.0007875654093640988,0.45089338892197733
"frozenset({'Rotational speed [rpm]_Rotational speed [rpm]_High', 'Tool wear [min]_Tool wear [min]_High'})","frozenset({'TWF', 'Air temperature [K]_Air temperature [K]_High'})",0.2073,0.0027,0.001,0.00482392667631452,1.7866395097461185,1.0,0.00044029,1.0021342220067861,0.5554308061057146,0.004784688995215311,0.002129676803684468,0.18759714852334244
"frozenset({'Tool wear [min]_Tool wear [min]_High', 'Process temperature [K]_Process temperature [K]_High'})","frozenset({'Torque [Nm]_Torque [Nm]_High', 'TWF', 'Rotational speed [rpm]_Rotational speed [rpm]_Low'})",0.2489,0.0018,0.0008,0.0032141422257934912,1.785634569885273,1.0,0.00035198000000000006,1.0014187021362353,0.5857741978431634,0.0032012805122048817,0.0014166922718828806,0.22382929333511897
"frozenset({'Tool wear [min]_Tool wear [min]_High', 'Process temperature [K]_Process temperature [K]_High'})","frozenset({'Torque [Nm]_Torque [Nm]_High', 'TWF'})",0.2489,0.0018,0.0008,0.0032141422257934912,1.785634569885273,1.0,0.00035198000000000006,1.0014187021362353,0.5857741978431634,0.0032012805122048817,0.0014166922718828806,0.22382929333511897
"frozenset({'Rotational speed [rpm]_Rotational speed [rpm]_High', 'Air temperature [K]_Air temperature [K]_Low'})","frozenset({'TWF', 'Torque [Nm]_Torque [Nm]_Low', 'Tool wear [min]_Tool wear [min]_High'})",0.2004,0.0028,0.001,0.00499001996007984,1.7821499857428,1.0,0.00043888,1.0022010030090271,0.5488744372186093,0.004945598417408507,0.002196169233934858,0.1810664385514685
"frozenset({'Air temperature [K]_Air temperature [K]_Low', 'Rotational speed [rpm]_Rotational speed [rpm]_High'})","frozenset({'Torque [Nm]_Torque [Nm]_Low', 'TWF'})",0.2004,0.0028,0.001,0.00499001996007984,1.7821499857428,1.0,0.00043888,1.0022010030090271,0.5488744372186093,0.004945598417408507,0.002196169233934858,0.1810664385514685
"frozenset({'Torque [Nm]_Torque [Nm]_Low', 'Rotational speed [rpm]_Rotational speed [rpm]_Low'})","frozenset({'TWF', 'Tool wear [min]_Tool wear [min]_High', 'Process temperature [K]_Process temperature [K]_High'})",0.1123,0.0025,0.0005,0.004452359750667854,1.7809439002671414,1.0,0.00021925,1.001961091234347,0.49397318914047533,0.004374453193350831,0.0019572528828750413,0.10222617987533393
"frozenset({'Torque [Nm]_Torque [Nm]_Low', 'Rotational speed [rpm]_Rotational speed [rpm]_Low'})","frozenset({'TWF', 'Process temperature [K]_Process temperature [K]_High'})",0.1123,0.0025,0.0005,0.004452359750667854,1.7809439002671414,1.0,0.00021925,1.001961091234347,0.49397318914047533,0.004374453193350831,0.0019572528828750413,0.10222617987533393
"frozenset({'Rotational speed [rpm]_Rotational speed [rpm]_High', 'Torque [Nm]_Torque [Nm]_Low', 'Air temperature [K]_Air temperature [K]_Low'})","frozenset({'TWF', 'Tool wear [min]_Tool wear [min]_High', 'Process temperature [K]_Process temperature [K]_Low'})",0.1877,0.0021,0.0007,0.0037293553542887587,1.775883502042266,1.0,0.00030583,1.0016354545454544,0.5378554721162132,0.0037017451084082496,0.0016327842011110922,0.16853134434381106
"frozenset({'Rotational speed [rpm]_Rotational speed [rpm]_High', 'Torque [Nm]_Torque [Nm]_Low', 'Air temperature [K]_Air temperature [K]_Low'})","frozenset({'TWF', 'Process temperature [K]_Process temperature [K]_Low'})",0.1877,0.0021,0.0007,0.0037293553542887587,1.775883502042266,1.0,0.00030583,1.0016354545454544,0.5378554721162132,0.0037017451084082496,0.0016327842011110922,0.16853134434381106
"frozenset({'Rotational speed [rpm]_Rotational speed [rpm]_High', 'Air temperature [K]_Air temperature [K]_Low', 'Tool wear [min]_Tool wear [min]_High', 'Process temperature [K]_Process temperature [K]_Low'})",frozenset({'TWF'}),0.0858,0.0046,0.0007,0.008158508158508158,1.7735887301104691,1.0,0.00030532,1.003587779083431,0.47710722880270023,0.007803790412486064,0.0035749529420415495,0.08016621060099322
frozenset({'Air temperature [K]_Air temperature [K]_Low'}),"frozenset({'Rotational speed [rpm]_Rotational speed [rpm]_High', 'Torque [Nm]_Torque [Nm]_Low', 'Tool wear [min]_Tool wear [min]_High', 'TWF', 'Process temperature [K]_Process temperature [K]_Low'})",0.4953,0.0008,0.0007,0.001413284877851807,1.7666060973147586,1.0,0.00030376,1.0006141528507886,0.8598035608140623,0.0014129995962858294,0.0006137758985706635,0.43820664243892593
frozenset({'Air temperature [K]_Air temperature [K]_Low'}),"frozenset({'Rotational speed [rpm]_Rotational speed [rpm]_High', 'Torque [Nm]_Torque [Nm]_Low', 'TWF', 'Process temperature [K]_Process temperature [K]_Low'})",0.4953,0.0008,0.0007,0.001413284877851807,1.7666060973147586,1.0,0.00030376,1.0006141528507886,0.8598035608140623,0.0014129995962858294,0.0006137758985706635,0.43820664243892593
frozenset({'Air temperature [K]_Air temperature [K]_Low'}),"frozenset({'Rotational speed [rpm]_Rotational speed [rpm]_High', 'TWF', 'Process temperature [K]_Process temperature [K]_Low'})",0.4953,0.0008,0.0007,0.001413284877851807,1.7666060973147586,1.0,0.00030376,1.0006141528507886,0.8598035608140623,0.0014129995962858294,0.0006137758985706635,0.43820664243892593
frozenset({'Air temperature [K]_Air temperature [K]_Low'}),"frozenset({'Rotational speed [rpm]_Rotational speed [rpm]_High', 'TWF', 'Tool wear [min]_Tool wear [min]_High', 'Process temperature [K]_Process temperature [K]_Low'})",0.4953,0.0008,0.0007,0.001413284877851807,1.7666060973147586,1.0,0.00030376,1.0006141528507886,0.8598035608140623,0.0014129995962858294,0.0006137758985706635,0.43820664243892593
"frozenset({'Rotational speed [rpm]_Rotational speed [rpm]_Low', 'Tool wear [min]_Tool wear [min]_High'})","frozenset({'TWF', 'Process temperature [K]_Process temperature [K]_High'})",0.2945,0.0025,0.0013,0.004414261460101867,1.7657045840407468,1.0,0.00056375,1.0019227489768077,0.614675898162787,0.004396347649644911,0.001919059107871546,0.2622071307300509
frozenset({'Rotational speed [rpm]_Rotational speed [rpm]_High'}),"frozenset({'Torque [Nm]_Torque [Nm]_Low', 'TWF'})",0.4063,0.0028,0.002,0.004922471080482402,1.7580253858865722,1.0,0.0008623600000000002,1.002132970566411,0.7262590533939701,0.004912797838368951,0.0021284306864043346,0.35960409268309834
frozenset({'Rotational speed [rpm]_Rotational speed [rpm]_High'}),"frozenset({'Torque [Nm]_Torque [Nm]_Low', 'TWF', 'Tool wear [min]_Tool wear [min]_High'})",0.4063,0.0028,0.002,0.004922471080482402,1.7580253858865722,1.0,0.0008623600000000002,1.002132970566411,0.7262590533939701,0.004912797838368951,0.0021284306864043346,0.35960409268309834
"frozenset({'Torque [Nm]_Torque [Nm]_High', 'Tool wear [min]_Tool wear [min]_High'})","frozenset({'TWF', 'Air temperature [K]_Air temperature [K]_High'})",0.2534,0.0027,0.0012,0.00473559589581689,1.7539244058581072,1.0,0.0005158199999999998,1.002045281522601,0.575743369943745,0.0047077285209886225,0.0020411068844047825,0.22459002017013063
"frozenset({'Air temperature [K]_Air temperature [K]_Low', 'Tool wear [min]_Tool wear [min]_High', 'Process temperature [K]_Process temperature [K]_Low'})","frozenset({'TWF', 'Torque [Nm]_Torque [Nm]_Low', 'Rotational speed [rpm]_Rotational speed [rpm]_Low'})",0.214,0.0008,0.0003,0.0014018691588785046,1.7523364485981305,1.0,0.00012879999999999996,1.000602714085166,0.5462256149279049,0.0013986013986013986,0.0006023510397102727,0.18820093457943923
"frozenset({'Rotational speed [rpm]_Rotational speed [rpm]_High', 'Air temperature [K]_Air temperature [K]_High'})","frozenset({'TWF', 'Process temperature [K]_Process temperature [K]_High'})",0.2059,0.0025,0.0009,0.004371053909664886,1.7484215638659542,1.0,0.00038524999999999996,1.001879268292683,0.5390449005862681,0.004337349397590362,0.0018757432678344716,0.18218552695483245
"frozenset({'Rotational speed [rpm]_Rotational speed [rpm]_High', 'Air temperature [K]_Air temperature [K]_High'})","frozenset({'TWF', 'Tool wear [min]_Tool wear [min]_High', 'Process temperature [K]_Process temperature [K]_High'})",0.2059,0.0025,0.0009,0.004371053909664886,1.7484215638659542,1.0,0.00038524999999999996,1.001879268292683,0.5390449005862681,0.004337349397590362,0.0018757432678344716,0.18218552695483245
"frozenset({'Torque [Nm]_Torque [Nm]_High', 'Rotational speed [rpm]_Rotational speed [rpm]_Low', 'Process temperature [K]_Process temperature [K]_Low', 'Tool wear [min]_Tool wear [min]_High'})",frozenset({'TWF'}),0.1245,0.0046,0.001,0.008032128514056226,1.746114894360049,1.0,0.00042730000000000003,1.00345991902834,0.4880639634494575,0.007806401249024201,0.0034479892646737255,0.11271171643094116
frozenset({'Air temperature [K]_Air temperature [K]_High'}),"frozenset({'TWF', 'Tool wear [min]_Tool wear [min]_High', 'Process temperature [K]_Process temperature [K]_High'})",0.5047,0.0025,0.0022,0.004359025163463443,1.7436100653853772,1.0,0.0009382500000000001,1.0018671641791046,0.8610484004184793,0.004356435643564357,0.0018636843743994416,0.4421795125817317
frozenset({'Air temperature [K]_Air temperature [K]_High'}),"frozenset({'TWF', 'Process temperature [K]_Process temperature [K]_High'})",0.5047,0.0025,0.0022,0.004359025163463443,1.7436100653853772,1.0,0.0009382500000000001,1.0018671641791046,0.8610484004184793,0.004356435643564357,0.0018636843743994416,0.4421795125817317
"frozenset({'Rotational speed [rpm]_Rotational speed [rpm]_Low', 'Air temperature [K]_Air temperature [K]_High'})","frozenset({'TWF', 'Tool wear [min]_Tool wear [min]_High', 'Process temperature [K]_Process temperature [K]_High'})",0.2988,0.0025,0.0013,0.004350736278447121,1.7402945113788484,1.0,0.0005529999999999999,1.001858823529412,0.6066523322655666,0.004333333333333333,0.001855374715235209,0.2621753681392236
"frozenset({'Rotational speed [rpm]_Rotational speed [rpm]_Low', 'Air temperature [K]_Air temperature [K]_High'})","frozenset({'TWF', 'Process temperature [K]_Process temperature [K]_High'})",0.2988,0.0025,0.0013,0.004350736278447121,1.7402945113788484,1.0,0.0005529999999999999,1.001858823529412,0.6066523322655666,0.004333333333333333,0.001855374715235209,0.2621753681392236
frozenset({'Rotational speed [rpm]_Rotational speed [rpm]_High'}),"frozenset({'TWF', 'Torque [Nm]_Torque [Nm]_Low', 'Tool wear [min]_Tool wear [min]_High', 'Process temperature [K]_Process temperature [K]_High'})",0.4063,0.0017,0.0012,0.002953482648289441,1.7373427342879066,1.0,0.0005092899999999999,1.0012571957541347,0.7148531806187187,0.0029498525073746312,0.0012556171975252341,0.3544179177947329
frozenset({'Rotational speed [rpm]_Rotational speed [rpm]_High'}),"frozenset({'Torque [Nm]_Torque [Nm]_Low', 'TWF', 'Process temperature [K]_Process temperature [K]_High'})",0.4063,0.0017,0.0012,0.002953482648289441,1.7373427342879066,1.0,0.0005092899999999999,1.0012571957541347,0.7148531806187187,0.0029498525073746312,0.0012556171975252341,0.3544179177947329
"frozenset({'Rotational speed [rpm]_Rotational speed [rpm]_Low', 'Air temperature [K]_Air temperature [K]_High', 'Process temperature [K]_Process temperature [K]_High'})","frozenset({'Torque [Nm]_Torque [Nm]_High', 'TWF', 'Tool wear [min]_Tool wear [min]_High'})",0.256,0.0018,0.0008,0.003125,1.7361111111111112,1.0,0.00033920000000000006,1.0013291536050157,0.5698924731182796,0.0031128404669260703,0.0013273893007413346,0.22378472222222223
"frozenset({'Rotational speed [rpm]_Rotational speed [rpm]_Low', 'Air temperature [K]_Air temperature [K]_High', 'Process temperature [K]_Process temperature [K]_High'})","frozenset({'Torque [Nm]_Torque [Nm]_High', 'TWF'})",0.256,0.0018,0.0008,0.003125,1.7361111111111112,1.0,0.00033920000000000006,1.0013291536050157,0.5698924731182796,0.0031128404669260703,0.0013273893007413346,0.22378472222222223
"frozenset({'Rotational speed [rpm]_Rotational speed [rpm]_High', 'Air temperature [K]_Air temperature [K]_High'})","frozenset({'Torque [Nm]_Torque [Nm]_Low', 'TWF'})",0.2059,0.0028,0.001,0.0048567265662943174,1.7345452022479706,1.0,0.00042348000000000006,1.002066764275256,0.5332829618435966,0.004814636494944632,0.002062501570692256,0.18099979185457574
"frozenset({'Rotational speed [rpm]_Rotational speed [rpm]_High', 'Air temperature [K]_Air temperature [K]_High'})","frozenset({'TWF', 'Torque [Nm]_Torque [Nm]_Low', 'Tool wear [min]_Tool wear [min]_High'})",0.2059,0.0028,0.001,0.0048567265662943174,1.7345452022479706,1.0,0.00042348000000000006,1.002066764275256,0.5332829618435966,0.004814636494944632,0.002062501570692256,0.18099979185457574
"frozenset({'Rotational speed [rpm]_Rotational speed [rpm]_High', 'Tool wear [min]_Tool wear [min]_High', 'Process temperature [K]_Process temperature [K]_Low'})",frozenset({'TWF'}),0.1009,0.0046,0.0008,0.007928642220019821,1.7236178739173524,1.0,0.00033586000000000005,1.0033552447552447,0.46693916138360586,0.00764087870105062,0.00334402473379528,0.09092084284914036
frozenset({'Rotational speed [rpm]_Rotational speed [rpm]_High'}),"frozenset({'Torque [Nm]_Torque [Nm]_Low', 'Tool wear [min]_Tool wear [min]_High', 'TWF', 'Process temperature [K]_Process temperature [K]_Low', 'Air temperature [K]_Air temperature [K]_Low'})",0.4063,0.001,0.0007,0.0017228648781688408,1.7228648781688407,1.0,0.0002937,1.0007241124260355,0.7067061286363964,0.0017215937038858827,0.0007235884666354762,0.3508614324390844
frozenset({'Rotational speed [rpm]_Rotational speed [rpm]_High'}),"frozenset({'Air temperature [K]_Air temperature [K]_Low', 'Torque [Nm]_Torque [Nm]_Low', 'TWF', 'Process temperature [K]_Process temperature [K]_Low'})",0.4063,0.001,0.0007,0.0017228648781688408,1.7228648781688407,1.0,0.0002937,1.0007241124260355,0.7067061286363964,0.0017215937038858827,0.0007235884666354762,0.3508614324390844
"frozenset({'Rotational speed [rpm]_Rotational speed [rpm]_High', 'Air temperature [K]_Air temperature [K]_Low', 'Tool wear [min]_Tool wear [min]_High'})","frozenset({'Torque [Nm]_Torque [Nm]_Low', 'TWF', 'Process temperature [K]_Process temperature [K]_High'})",0.1027,0.0017,0.0003,0.0029211295034079843,1.718311472592932,1.0,0.00012540999999999998,1.0012247070312499,0.46587911883799543,0.002881844380403458,0.0012232089586376685,0.08969585886935104
"frozenset({'Torque [Nm]_Torque [Nm]_High', 'Air temperature [K]_Air temperature [K]_High', 'Rotational speed [rpm]_Rotational speed [rpm]_Low', 'Tool wear [min]_Tool wear [min]_High', 'Process temperature [K]_Process temperature [K]_High'})",frozenset({'TWF'}),0.1017,0.0046,0.0008,0.007866273352999017,1.7100594245650038,1.0,0.00033218000000000006,1.0032921704658078,0.4622342201936993,0.007582938388625592,0.003281367644162163,0.09088965841562996
frozenset({'Process temperature [K]_Process temperature [K]_Low'}),"frozenset({'Air temperature [K]_Air temperature [K]_Low', 'TWF', 'Tool wear [min]_Tool wear [min]_High'})",0.4963,0.0019,0.0016,0.003223856538384042,1.6967665991494958,1.0,0.0006570300000000001,1.0013281382656156,0.8152546158427635,0.0032219089810712844,0.0013263766540266928,0.42266455984813944
frozenset({'Process temperature [K]_Process temperature [K]_Low'}),"frozenset({'Air temperature [K]_Air temperature [K]_Low', 'TWF'})",0.4963,0.0019,0.0016,0.003223856538384042,1.6967665991494958,1.0,0.0006570300000000001,1.0013281382656156,0.8152546158427635,0.0032219089810712844,0.0013263766540266928,0.42266455984813944
"frozenset({'Rotational speed [rpm]_Rotational speed [rpm]_High', 'Torque [Nm]_Torque [Nm]_Low', 'Process temperature [K]_Process temperature [K]_High'})","frozenset({'TWF', 'Air temperature [K]_Air temperature [K]_High'})",0.1969,0.0027,0.0009,0.0045708481462671405,1.6929067208396815,1.0,0.0003683699999999999,1.0018794387755101,0.5096501058398704,0.004529441368897836,0.0018759131116686458,0.16895209073980022
"frozenset({'Rotational speed [rpm]_Rotational speed [rpm]_High', 'Torque [Nm]_Torque [Nm]_Low', 'Process temperature [K]_Process temperature [K]_High'})","frozenset({'TWF', 'Air temperature [K]_Air temperature [K]_High', 'Tool wear [min]_Tool wear [min]_High'})",0.1969,0.0027,0.0009,0.0045708481462671405,1.6929067208396815,1.0,0.0003683699999999999,1.0018794387755101,0.5096501058398704,0.004529441368897836,0.0018759131116686458,0.16895209073980022
frozenset({'Rotational speed [rpm]_Rotational speed [rpm]_Low'}),"frozenset({'Torque [Nm]_Torque [Nm]_High', 'Air temperature [K]_Air temperature [K]_High', 'Tool wear [min]_Tool wear [min]_High', 'TWF', 'Process temperature [K]_Process temperature [K]_High'})",0.5937,0.0008,0.0008,0.00134748189321206,1.684352366515075,1.0,0.00032504,1.0005482206105583,1.0,0.00134748189321206,0.0005479202293955765,0.500673740946606
frozenset({'Rotational speed [rpm]_Rotational speed [rpm]_Low'}),"frozenset({'Torque [Nm]_Torque [Nm]_High', 'TWF', 'Tool wear [min]_Tool wear [min]_High'})",0.5937,0.0018,0.0018,0.003031834259727135,1.684352366515075,1.0,0.00073134,1.0012355803345159,1.0000000000000002,0.003031834259727135,0.0012340555597346575,0.5015159171298635
frozenset({'Rotational speed [rpm]_Rotational speed [rpm]_Low'}),"frozenset({'Torque [Nm]_Torque [Nm]_High', 'TWF', 'Air temperature [K]_Air temperature [K]_High', 'Process temperature [K]_Process temperature [K]_Low'})",0.5937,0.0004,0.0004,0.00067374094660603,1.684352366515075,1.0,0.00016252,1.0002739255014326,1.0,0.00067374094660603,0.0002738504868007503,0.500336870473303
frozenset({'Rotational speed [rpm]_Rotational speed [rpm]_Low'}),"frozenset({'Torque [Nm]_Torque [Nm]_High', 'Air temperature [K]_Air temperature [K]_High', 'Tool wear [min]_Tool wear [min]_High', 'TWF', 'Process temperature [K]_Process temperature [K]_Low'})",0.5937,0.0004,0.0004,0.00067374094660603,1.684352366515075,1.0,0.00016252,1.0002739255014326,1.0,0.00067374094660603,0.0002738504868007503,0.500336870473303
frozenset({'Rotational speed [rpm]_Rotational speed [rpm]_Low'}),"frozenset({'Torque [Nm]_Torque [Nm]_High', 'TWF', 'Process temperature [K]_Process temperature [K]_High'})",0.5937,0.0008,0.0008,0.00134748189321206,1.684352366515075,1.0,0.00032504,1.0005482206105583,1.0,0.00134748189321206,0.0005479202293955765,0.500673740946606
frozenset({'Rotational speed [rpm]_Rotational speed [rpm]_Low'}),"frozenset({'Torque [Nm]_Torque [Nm]_High', 'TWF', 'Air temperature [K]_Air temperature [K]_High', 'Process temperature [K]_Process temperature [K]_High'})",0.5937,0.0008,0.0008,0.00134748189321206,1.684352366515075,1.0,0.00032504,1.0005482206105583,1.0,0.00134748189321206,0.0005479202293955765,0.500673740946606
frozenset({'Rotational speed [rpm]_Rotational speed [rpm]_Low'}),"frozenset({'Torque [Nm]_Torque [Nm]_High', 'TWF', 'Tool wear [min]_Tool wear [min]_High', 'Process temperature [K]_Process temperature [K]_High'})",0.5937,0.0008,0.0008,0.00134748189321206,1.684352366515075,1.0,0.00032504,1.0005482206105583,1.0,0.00134748189321206,0.0005479202293955765,0.500673740946606
frozenset({'Rotational speed [rpm]_Rotational speed [rpm]_Low'}),"frozenset({'Torque [Nm]_Torque [Nm]_High', 'TWF'})",0.5937,0.0018,0.0018,0.003031834259727135,1.684352366515075,1.0,0.00073134,1.0012355803345159,1.0000000000000002,0.003031834259727135,0.0012340555597346575,0.5015159171298635
frozenset({'Rotational speed [rpm]_Rotational speed [rpm]_Low'}),"frozenset({'Torque [Nm]_Torque [Nm]_High', 'TWF', 'Tool wear [min]_Tool wear [min]_High', 'Process temperature [K]_Process temperature [K]_Low'})",0.5937,0.001,0.001,0.0016843523665150749,1.6843523665150748,1.0,0.00040629999999999996,1.0006855070018559,0.9999999999999999,0.0016843523665150749,0.0006850374039189938,0.5008421761832575
