Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,Temp_Diff,Cluster
1,1.2974320698607618,1.6138737652935538,0.4976925648368967,-0.7009033828859209,-1.4603235265916574,0,0,0,0,0,0,-0.2004208094101795,0
1,1.3474281034883828,1.6138737652935538,-0.5900210426516227,0.42264306158271,-1.42890216422672,0,0,0,0,0,0,-0.300316542555804,0
2,1.3474281034883828,1.6812746508991208,-0.6792693386506806,1.1549545834238708,-1.3974808018617824,0,0,0,0,0,0,-0.2004208094101227,0
1,1.3974241371160323,1.7486755365046878,-0.42825850615333,-0.0588768431895606,-1.3503487583143758,0,0,0,0,0,0,-0.2004208094101227,0
1,1.4474201707436536,1.7486755365046878,-1.1757129851454409,1.997614416775344,-1.3189273959494383,0,0,0,0,0,0,-0.3003165425557472,0
0,1.3474281034883828,1.6812746508991208,-0.0656873036571569,-0.3598267836722296,-1.2875060335845006,0,0,0,0,0,0,-0.2004208094101227,0
1,1.2974320698607618,1.5464728796880252,-0.026641174157569,-0.570491742010098,-1.2089526276721567,0,0,0,0,0,0,-0.300316542555804,0
2,1.2974320698607618,1.6138737652935538,-0.7183154681502685,1.034574607230803,-1.177531265307219,0,0,0,0,0,0,-0.2004208094101795,0
1,1.2974320698607618,1.5464728796880252,0.6761891568350127,-0.9717583293203228,-1.1303992217598129,0,0,0,0,0,0,-0.300316542555804,0
1,1.2974320698607618,1.6138737652935538,-0.8521879121488555,0.5831496965067996,-1.0989778593948751,0,0,0,0,0,0,-0.2004208094101795,0
1,1.2974320698607618,1.6138737652935538,-0.785251690149562,0.1618197798310635,-1.0675564970299374,0,0,0,0,0,0,-0.2004208094101795,0
1,1.2974320698607618,1.5464728796880252,-1.2147591146450287,1.3455562123962277,-1.0361351346649998,0,0,0,0,0,0,-0.300316542555804,0
1,1.2974320698607618,1.5464728796880252,-0.1493575811562738,-0.5805234066928531,-1.0047137723000623,0,0,0,0,0,0,-0.300316542555804,0
2,1.2974320698607618,1.5464728796880252,0.1518554178405469,-0.339763454306718,-0.9732924099351248,0,0,0,0,0,0,-0.300316542555804,0
2,1.3474281034883828,1.6138737652935538,-0.651379246150975,0.4527380556309766,-0.9261603663877184,0,0,0,0,0,0,-0.300316542555804,0
1,1.2974320698607618,1.5464728796880252,0.6036749163357781,-0.8212833590789884,-0.8790283228403118,0,0,0,0,0,0,-0.300316542555804,0
1,1.2974320698607618,1.4790719940824582,-0.9023900786483257,0.5530547024585329,-0.8476069604753742,0,0,0,0,0,0,-0.4002122757014854,0
1,1.2474360362331125,1.4790719940824582,1.317661284328242,-1.2125182817064584,-0.8161855981104366,0,0,0,0,0,0,-0.300316542555804,2
1,1.2974320698607618,1.5464728796880252,0.0849191958412534,0.2019464385620858,-0.784764235745499,0,0,0,0,0,0,-0.300316542555804,0
1,1.3474281034883828,1.6138737652935538,-0.6458012276510339,1.1950812421548933,-0.7533428733805614,0,0,0,0,0,0,-0.300316542555804,0
1,1.3474281034883828,1.6138737652935538,-0.4784606726528002,0.7336246667481341,-0.7219215110156237,0,0,0,0,0,0,-0.300316542555804,0
1,1.3974241371160323,1.6138737652935538,0.2857278618391339,-0.5604600773273423,-0.6905001486506862,0,0,0,0,0,0,-0.4002122757014854,0
1,1.3974241371160323,1.6812746508991208,0.865841785833011,-1.16235995829268,-0.6590787862857486,0,0,0,0,0,0,-0.300316542555804,2
1,1.3974241371160323,1.6812746508991208,-0.42825850615333,0.3423897441206646,-0.627657423920811,0,0,0,0,0,0,-0.300316542555804,0
1,1.3974241371160323,1.6138737652935538,-0.8187198011492087,0.6232763552378227,-0.5962360615558734,0,0,0,0,0,0,-0.4002122757014854,0
1,1.4474201707436536,1.6812746508991208,0.0626071218414889,0.5530547024585329,-0.5648146991909357,0,0,0,0,0,0,-0.4002122757014286,0
1,1.4474201707436536,1.6812746508991208,0.5032705833368378,-0.9617266646375676,-0.5333933368259982,0,0,0,0,0,0,-0.4002122757014286,0
2,1.4974162043713033,1.6812746508991208,-0.0824213591569802,0.2119781032448416,-0.5019719744610606,0,0,0,0,0,0,-0.5001080088471099,0
2,1.4474201707436536,1.6812746508991208,0.782171508333894,-0.9115683412237894,-0.4548399309136541,0,0,0,0,0,0,-0.4002122757014286,0
2,1.4474201707436536,1.7486755365046878,-0.8075637641493265,0.6433396846033335,-0.4077078873662477,0,0,0,0,0,0,-0.3003165425557472,0
1,1.4474201707436536,1.6812746508991208,0.8044835823336586,-0.7911883650307214,-0.3605758438188413,0,0,0,0,0,0,-0.4002122757014286,0
1,1.4974162043713033,1.6812746508991208,0.4865365278370144,-0.9516949999548118,-0.3291544814539037,0,0,0,0,0,0,-0.5001080088471099,0
0,1.4974162043713033,1.6812746508991208,0.8881538598327754,-1.0018533233685898,-0.2977331190889661,0,0,0,0,0,0,-0.5001080088471099,0
2,1.4974162043713033,1.7486755365046878,-0.8187198011492087,0.2922314207068864,-0.2191797131766221,0,0,0,0,0,0,-0.4002122757014286,0
1,1.5474122379989528,1.8160764221102164,-1.0362625226469129,1.1850495774721377,-0.1720476696292157,0,0,0,0,0,0,-0.4002122757014854,0
2,1.4974162043713033,1.8160764221102164,-0.6290671721512106,0.6834663433343559,-0.1406263072642781,0,0,0,0,0,0,-0.300316542555804,0
1,1.4974162043713033,1.8160764221102164,2.7065878908135823,-2.015051456326909,-0.0934942637168717,0,0,0,0,0,0,-0.300316542555804,2
2,1.4974162043713033,1.8834773077157836,0.6092529348357192,-0.7911883650307214,-0.0620729013519341,0,0,0,0,0,0,-0.2004208094101227,0
1,1.5474122379989528,1.950878193321312,-0.1549355996562149,0.011344809589729,-0.0149408578045277,0,0,0,0,0,0,-0.2004208094101795,0
1,1.5474122379989528,1.8834773077157836,-0.4115244506535067,0.4126113968999543,0.0164805045604098,0,0,0,0,0,0,-0.300316542555804,0
1,1.4974162043713033,1.8160764221102164,0.06818514034143,0.1818831091965743,0.0479018669253474,0,0,0,0,0,0,-0.300316542555804,0
1,1.5474122379989528,1.8834773077157836,4.407883533295625,-2.496571361099179,0.079323229290285,0,0,0,0,0,0,-0.300316542555804,2
0,1.5474122379989528,1.8834773077157836,-0.5788650056517404,0.1919147738793301,0.1107445916552226,0,0,0,0,0,0,-0.300316542555804,0
1,1.4974162043713033,1.8160764221102164,-0.9916383746473836,0.8840996369894685,0.1892979975675666,0,0,0,0,0,0,-0.300316542555804,0
2,1.4974162043713033,1.8160764221102164,0.0793411773413123,-0.4200167717687635,0.2207193599325043,0,0,0,0,0,0,-0.300316542555804,0
1,1.4974162043713033,1.7486755365046878,-0.4896167096526824,0.2119781032448416,0.2678514034799107,0,0,0,0,0,0,-0.4002122757014286,0
1,1.4974162043713033,1.6812746508991208,-0.4338365246532711,0.0213764742724847,0.2992727658448483,0,0,0,0,0,0,-0.5001080088471099,0
2,1.5474122379989528,1.7486755365046878,1.987023504321177,-1.653911527747706,0.3306941282097859,0,0,0,0,0,0,-0.5001080088471099,2
2,1.5474122379989528,1.7486755365046878,0.1574334363404881,-0.7109350475686768,0.3778261717571923,0,0,0,0,0,0,-0.5001080088471099,0
2,1.4974162043713033,1.6812746508991208,0.3526640838384274,-0.6306817301066312,0.4249582153045987,0,0,0,0,0,0,-0.5001080088471099,0
1,1.5474122379989528,1.7486755365046878,-0.1382015441563915,0.2119781032448416,0.4720902588520051,0,0,0,0,0,0,-0.5001080088471099,0
1,1.5474122379989528,1.6812746508991208,-0.4784606726528002,0.9141946310377358,0.5035116212169427,0,0,0,0,0,0,-0.6000037419927912,0
2,1.4974162043713033,1.6138737652935538,-0.071265322157098,-0.3899217777204962,0.5349329835818804,0,0,0,0,0,0,-0.6000037419927912,0
2,1.4474201707436536,1.5464728796880252,-1.1143547816460884,1.2151445715204048,0.5820650271292868,0,0,0,0,0,0,-0.6000037419927344,0
1,1.4474201707436536,1.5464728796880252,1.9535553933215304,-1.7241331805269953,0.6291970706766932,0,0,0,0,0,0,-0.6000037419927344,2
1,1.4474201707436536,1.6138737652935538,0.1239653253408413,-0.5203334185963199,0.6606184330416307,0,0,0,0,0,0,-0.5001080088471099,0
2,1.4474201707436536,1.6138737652935538,0.6706111383350716,-0.6908717182031652,0.6920397954065683,0,0,0,0,0,0,-0.5001080088471099,0
1,1.4474201707436536,1.6138737652935538,-0.6402232091510928,0.9543212897687582,0.7391718389539748,0,0,0,0,0,0,-0.5001080088471099,0
2,1.4474201707436536,1.5464728796880252,-0.6290671721512106,0.4728013849964882,0.7705932013189124,0,0,0,0,0,0,-0.6000037419927344,0
1,1.4474201707436536,1.6138737652935538,-0.8689219676486789,1.1449229187411152,0.8177252448663187,0,0,0,0,0,0,-0.5001080088471099,0
1,1.3974241371160323,1.5464728796880252,1.2563030808288898,-1.0118849880513456,0.8491466072312563,0,0,0,0,0,0,-0.5001080088471099,2
2,1.3474281034883828,1.4790719940824582,-0.556552931651976,0.252104761975864,0.880567969596194,0,0,0,0,0,0,-0.5001080088471099,0
2,1.3474281034883828,1.4790719940824582,0.2578377693394283,-0.4501117658170301,0.9277000131436004,0,0,0,0,0,0,-0.5001080088471099,0
1,1.3474281034883828,1.5464728796880252,-1.0753086521465005,2.128026057651167,0.9748320566910068,0,0,0,0,0,1,-0.4002122757014286,0
1,1.3974241371160323,1.5464728796880252,-0.8521879121488555,1.7869494584374754,1.0062534190559445,0,0,0,0,0,0,-0.5001080088471099,0
1,1.3474281034883828,1.4790719940824582,-0.9470142266478546,1.1850495774721377,1.037674781420882,0,0,0,0,0,0,-0.5001080088471099,0
2,1.3474281034883828,1.4116711084769296,-0.8968120601483845,0.6934980080171117,1.0690961437858195,0,0,0,0,0,0,-0.6000037419927344,0
1,1.3474281034883828,1.4790719940824582,-1.1310888371459118,0.6834663433343559,1.116228187333226,0,0,0,0,0,0,-0.5001080088471099,0
2,1.2974320698607618,1.4116711084769296,-0.5230848206523292,0.2019464385620858,1.1476495496981636,0,0,0,0,0,0,-0.5001080088471099,0
1,1.3474281034883828,1.4116711084769296,1.2507250623289483,-1.352961587265037,1.19478159324557,0,0,0,0,0,0,-0.6000037419927344,2
1,1.3474281034883828,1.4790719940824582,0.4028662503378976,-0.5905550713756088,1.2262029556105076,0,0,0,0,0,0,-0.5001080088471099,0
2,1.3474281034883828,1.4116711084769296,0.1406993808406647,-0.7911883650307214,1.2576243179754452,0,0,0,0,0,0,-0.6000037419927344,0
0,1.3474281034883828,1.4116711084769296,-0.339010210154272,-0.399953442403252,1.3047563615228517,0,0,0,0,0,0,-0.6000037419927344,0
1,1.2974320698607618,1.3442702228713626,1.351129395327889,-1.1523282936099244,1.3833097674351955,0,0,0,0,0,0,-0.6000037419927912,2
1,1.2974320698607618,1.4116711084769296,1.35670741382783,-1.32286659321677,1.4147311298001333,0,0,0,0,0,0,-0.5001080088471099,2
2,1.2974320698607618,1.4116711084769296,2.5727154468149958,-1.814418162671796,1.4461524921650708,0,0,0,0,0,0,-0.5001080088471099,2
2,1.2474360362331125,1.3442702228713626,1.6021402278252397,-1.4733415634581044,1.493284535712477,0,0,0,0,0,0,-0.5001080088471099,2
1,1.2974320698607618,1.4116711084769296,-1.0864646891463827,1.104796260010093,1.5404165792598836,0,0,0,0,0,0,-0.5001080088471099,0
1,1.2974320698607618,1.4790719940824582,-0.1047334331567447,0.3022630853896422,1.5718379416248212,0,0,0,0,0,0,-0.4002122757014854,0
2,1.2974320698607618,1.4116711084769296,0.4028662503378976,-0.0087185197757825,1.603259303989759,0,0,0,0,0,0,-0.5001080088471099,0
1,1.3474281034883828,1.4790719940824582,-0.4951947281526235,1.2151445715204048,1.6503913475371652,1,0,0,0,1,0,-0.5001080088471099,0
1,1.2974320698607618,1.4116711084769296,-0.2218718216555084,-0.5002700892308083,1.6818127099021027,0,0,0,0,0,1,-0.5001080088471099,0
1,1.2974320698607618,1.4116711084769296,-1.3988337251430858,2.8603375794923283,-1.6959837443286896,1,0,0,1,0,0,-0.5001080088471099,0
2,1.3474281034883828,1.4790719940824582,-1.052996578146736,1.8672027758995209,-1.6645623819637518,0,0,0,0,0,0,-0.5001080088471099,0
2,1.4474201707436536,1.6138737652935538,-1.142244874145794,1.0947645953273368,-1.6174303384163455,0,0,0,0,0,0,-0.5001080088471099,0
1,1.3974241371160323,1.6138737652935538,-0.9079680971482668,1.7167278056581865,-1.570298294868939,0,0,0,0,0,0,-0.4002122757014854,0
1,1.3974241371160323,1.6138737652935538,-0.9525922451477956,0.9543212897687582,-1.5388769325040017,0,0,0,0,0,0,-0.4002122757014854,0
0,1.4474201707436536,1.6812746508991208,-1.0139504486471482,1.506062847320318,-1.507455570139064,0,0,0,0,0,1,-0.4002122757014286,0
2,1.4474201707436536,1.6812746508991208,2.14878604081947,-1.6037532043339278,-1.42890216422672,0,0,0,0,0,0,-0.4002122757014286,2
2,1.4474201707436536,1.6812746508991208,0.06818514034143,0.0013131449069732,-1.3817701206793134,0,0,0,0,0,0,-0.4002122757014286,0
2,1.4474201707436536,1.6812746508991208,2.031647652320706,-1.8846398154510853,-1.334638077131907,0,0,0,0,0,0,-0.4002122757014286,2
0,1.4474201707436536,1.5464728796880252,-0.6792693386506806,0.8740679723067134,-1.2875060335845006,0,0,0,0,0,0,-0.6000037419927344,0
1,1.3474281034883828,1.4116711084769296,0.3470860653384863,-0.4802067598652967,-1.2089526276721567,0,0,0,0,0,0,-0.6000037419927344,0
1,1.3474281034883828,1.4116711084769296,0.023560992341901,-0.2494784721619175,-1.177531265307219,0,0,0,0,0,0,-0.6000037419927344,0
1,1.2974320698607618,1.4116711084769296,-0.556552931651976,1.2352079008859156,-1.1461099029422814,0,0,0,0,0,0,-0.5001080088471099,0
0,1.2974320698607618,1.3442702228713626,0.6594551013351894,-1.0720749761478792,-1.114688540577344,0,0,0,0,0,0,-0.6000037419927912,0
1,1.3974241371160323,1.4790719940824582,-0.4505705801530945,1.104796260010093,-1.0361351346649998,0,0,0,0,0,0,-0.6000037419927912,0
1,1.3974241371160323,1.4790719940824582,1.1558987478299494,-1.2626766051202365,-1.0047137723000623,0,0,0,0,0,0,-0.6000037419927912,2
1,1.4474201707436536,1.4790719940824582,0.7710154713340118,-0.9516949999548118,-0.9732924099351248,0,0,0,0,0,0,-0.6998994751384158,0
1,1.3974241371160323,1.4116711084769296,-0.1047334331567447,-0.0087185197757825,-0.941871047570187,0,0,0,0,0,0,-0.6998994751384158,0
1,1.4474201707436536,1.4790719940824582,-0.9581702636477368,1.5160945120030738,-0.9104496852052494,0,0,0,0,0,0,-0.6998994751384158,0
1,1.3974241371160323,1.4790719940824582,-0.1660916366560971,-0.3497951189894738,-0.8790283228403118,0,0,0,0,0,1,-0.6000037419927912,0
1,1.3974241371160323,1.4116711084769296,-0.6736913201507395,1.1449229187411152,-0.8476069604753742,0,0,0,0,0,0,-0.6998994751384158,0
1,1.3974241371160323,1.4116711084769296,2.338438669817468,-1.974924797595886,-0.8161855981104366,0,0,0,0,0,0,-0.6998994751384158,2
1,1.3974241371160323,1.4790719940824582,0.7989055638337175,-0.9115683412237894,-0.784764235745499,0,0,0,0,0,0,-0.6000037419927912,0
2,1.3974241371160323,1.4790719940824582,-0.4840386911527413,1.034574607230803,-0.7533428733805614,0,0,0,0,0,0,-0.6000037419927912,0
1,1.3474281034883828,1.3442702228713626,1.6132962648251217,-1.6037532043339278,-0.706210829833155,0,0,0,0,0,0,-0.6998994751384158,2
0,1.3474281034883828,1.3442702228713626,-0.3055420991546252,0.1517881151483077,-0.6747894674682174,0,0,0,0,0,0,-0.6998994751384158,0
1,1.2974320698607618,1.3442702228713626,0.7542814158341884,-0.7811567003479657,-0.5962360615558734,0,0,0,0,0,0,-0.6000037419927912,0
1,1.2974320698607618,1.2768693372657955,-0.5063507651525058,0.9543212897687582,-0.5648146991909357,0,0,0,0,0,0,-0.6998994751384725,0
2,1.2474360362331125,1.209468451660267,2.701009872313641,-2.0953047737889534,-0.5333933368259982,0,0,0,0,0,0,-0.6998994751384158,2
1,1.2474360362331125,1.2768693372657955,-0.4840386911527413,0.7436563314308898,-0.4862612932785917,0,0,0,0,0,0,-0.6000037419927912,0
2,1.2974320698607618,1.3442702228713626,-0.2386058771553318,0.5028963790447548,-0.4548399309136541,0,0,0,0,0,0,-0.6000037419927912,0
1,1.2974320698607618,1.2768693372657955,-0.7908297086495032,0.6934980080171117,-0.4077078873662477,0,0,0,0,0,0,-0.6998994751384725,0
1,1.2974320698607618,1.2768693372657955,-0.4784606726528002,-0.0889718372378272,-0.3762865250013101,0,0,0,0,0,0,-0.6998994751384725,0
2,1.2474360362331125,1.2768693372657955,-0.0824213591569802,-0.5203334185963199,-0.3448651626363725,0,0,0,0,0,0,-0.6000037419927912,0
1,1.2974320698607618,1.2768693372657955,0.5255826573366024,-0.9115683412237894,-0.2977331190889661,0,0,0,0,0,0,-0.6998994751384725,0
2,1.2974320698607618,1.3442702228713626,-0.9804823376475014,0.5731180318240445,-0.2663117567240285,0,0,0,0,0,0,-0.6000037419927912,0
1,1.2474360362331125,1.2768693372657955,-0.1047334331567447,0.492864714361999,-0.2191797131766221,0,0,0,0,0,0,-0.6000037419927912,0
2,1.2474360362331125,1.2768693372657955,-0.0377972111574512,-0.1190668312860946,-0.1877583508116845,0,0,0,0,0,0,-0.6000037419927912,0
1,1.1974400026054626,1.209468451660267,-0.8633439491487378,1.0947645953273368,-0.1406263072642781,0,0,0,0,0,0,-0.6000037419927344,0
2,1.1974400026054626,1.209468451660267,0.0012489183421365,-0.0087185197757825,-0.1092049448993405,0,0,0,0,0,0,-0.6000037419927344,0
2,1.1474439689778415,1.209468451660267,-1.0251064856470304,1.014511277865292,-0.0620729013519341,0,0,0,0,0,0,-0.5001080088471099,0
2,1.1474439689778415,1.1420675660547,-0.1939817291558027,-0.269541801527429,-0.0149408578045277,0,0,0,0,0,0,-0.6000037419927912,0
1,1.1974400026054626,1.209468451660267,-0.3501662471541543,0.663403013968845,0.0321911857428786,0,0,0,0,0,0,-0.6000037419927344,0
1,1.1974400026054626,1.1420675660547,1.0164482853314214,-1.3128349285340146,0.0636125481078162,0,0,0,0,0,0,-0.6998994751384158,2
2,1.1474439689778415,1.1420675660547,-0.249761914155214,-0.2896051308929399,0.0950339104727538,0,0,0,0,0,0,-0.6000037419927912,0
1,1.1474439689778415,1.1420675660547,-0.4115244506535067,0.3524214088034203,0.1421659540201603,0,0,0,0,0,0,-0.6000037419927912,0
2,1.1474439689778415,1.209468451660267,-0.9804823376475014,1.4057462004927617,0.1735873163850979,1,0,0,0,0,0,-0.5001080088471099,0
1,1.1974400026054626,1.209468451660267,0.6092529348357192,-1.0018533233685898,0.2207193599325043,0,0,0,0,0,0,-0.6000037419927344,0
2,1.1474439689778415,1.209468451660267,1.897775208322119,-1.704069851161484,0.2521407222974419,0,0,0,0,0,0,-0.5001080088471099,2
0,1.1474439689778415,1.1420675660547,-0.3166981361545075,-0.099003501920583,0.2992727658448483,0,0,0,0,0,0,-0.6000037419927912,0
1,1.1974400026054626,1.209468451660267,-0.2553399326551551,-0.159193490017117,0.3778261717571923,0,0,0,0,0,0,-0.6000037419927344,0
1,1.1974400026054626,1.209468451660267,-0.5900210426516227,0.2220097679275974,0.4092475341221299,0,0,0,0,0,0,-0.6000037419927344,0
1,1.1474439689778415,1.1420675660547,-0.7740956531496798,0.1618197798310635,0.4406688964870675,0,0,0,0,0,0,-0.6000037419927912,0
1,1.1974400026054626,1.209468451660267,-1.5829083356411429,1.9073294346305432,0.4720902588520051,0,0,0,0,0,0,-0.6000037419927344,0
1,1.0974479353501918,1.1420675660547,-0.3780563396538599,0.5630863671412888,0.5035116212169427,0,0,0,0,0,0,-0.5001080088471099,0
0,1.0974479353501918,1.0746666804491714,-1.0139504486471482,0.42264306158271,0.5349329835818804,0,0,0,0,0,0,-0.6000037419927344,0
1,1.1474439689778415,1.1420675660547,-0.4784606726528002,0.1216931211000411,0.6134863894942243,0,0,0,0,0,0,-0.6000037419927912,0
2,1.1474439689778415,1.1420675660547,0.0068269368420777,-1.112201634878902,0.6449077518591619,0,0,0,0,0,0,-0.6000037419927912,0
1,1.1474439689778415,1.209468451660267,0.3693981393382508,-0.4802067598652967,0.6920397954065683,0,0,0,0,0,0,-0.5001080088471099,0
0,1.1474439689778415,1.2768693372657955,-0.919124134148149,1.2452395655686714,0.723461157771506,0,0,0,0,0,0,-0.4002122757014854,0
2,1.1474439689778415,1.2768693372657955,-0.1716696551560383,0.2320414326103524,0.8020145636838499,0,0,0,0,0,0,-0.4002122757014854,0
0,1.1974400026054626,1.2768693372657955,-0.963748282147678,0.7336246667481341,0.8491466072312563,0,0,0,0,0,0,-0.5001080088471099,0
0,1.2474360362331125,1.3442702228713626,0.2243696583397816,-0.4300484364515186,0.9277000131436004,0,0,0,0,0,0,-0.5001080088471099,0
1,1.2474360362331125,1.2768693372657955,-1.2984293921441454,1.977551087409833,1.0062534190559445,0,0,0,0,0,1,-0.6000037419927912,0
2,1.2474360362331125,1.3442702228713626,-0.0991554146568036,0.0213764742724847,1.037674781420882,0,0,0,0,0,0,-0.5001080088471099,0
1,1.2474360362331125,1.3442702228713626,-0.7127374496503274,0.42264306158271,1.0848068249682885,0,0,0,0,0,0,-0.5001080088471099,0
0,1.2474360362331125,1.3442702228713626,-1.0139504486471482,0.2019464385620858,1.116228187333226,0,0,0,0,0,0,-0.5001080088471099,0
2,1.2474360362331125,1.3442702228713626,-0.5732869871517993,0.3524214088034203,1.19478159324557,0,0,0,0,0,0,-0.5001080088471099,0
1,1.2474360362331125,1.2768693372657955,0.0793411773413123,0.011344809589729,1.2419136367929764,0,0,0,0,0,0,-0.6000037419927912,0
2,1.2474360362331125,1.3442702228713626,-0.4896167096526824,0.3223264147551537,1.273334999157914,0,0,0,0,0,0,-0.5001080088471099,0
1,1.1974400026054626,1.2768693372657955,0.0124049553420188,-0.2093518134308951,1.3204670427053204,0,0,0,0,0,0,-0.5001080088471099,0
2,1.1474439689778415,1.1420675660547,-1.1031987446462062,0.6333080199205777,1.351888405070258,0,0,0,0,0,0,-0.6000037419927912,0
1,1.1474439689778415,1.1420675660547,0.6092529348357192,-0.7911883650307214,1.3990204486176645,0,0,0,0,0,0,-0.6000037419927912,0
2,1.1474439689778415,1.1420675660547,0.5646287868361902,-0.8513783531272554,1.430441810982602,0,0,0,0,0,0,-0.6000037419927912,0
1,1.1974400026054626,1.209468451660267,-0.6848473571506217,0.6132446905550669,1.4775738545300083,0,0,0,0,0,0,-0.6000037419927344,0
1,1.1974400026054626,1.2768693372657955,0.7375473603343651,-1.0118849880513456,1.508995216894946,0,0,0,0,0,0,-0.5001080088471099,2
1,1.1974400026054626,1.3442702228713626,-0.4561485986530356,0.5530547024585329,1.5404165792598836,0,0,0,0,0,0,-0.4002122757014286,0
2,1.2474360362331125,1.3442702228713626,-0.5230848206523292,1.4859995179548064,-1.6959837443286896,0,0,0,0,0,0,-0.5001080088471099,0
1,1.2474360362331125,1.4116711084769296,-0.026641174157569,-0.1391301606516054,-1.648851700781283,0,0,0,0,0,0,-0.4002122757014286,0
1,1.1974400026054626,1.3442702228713626,-0.1716696551560383,-0.3096684602584514,-1.6174303384163455,0,0,0,0,0,0,-0.4002122757014286,0
2,1.1974400026054626,1.4116711084769296,-0.2609179511550963,0.7737513254791571,-1.5860089760514078,0,0,0,0,0,0,-0.3003165425557472,0
1,1.1974400026054626,1.3442702228713626,0.1295433438407824,-0.2093518134308951,-1.5388769325040017,0,0,0,0,0,0,-0.4002122757014286,0
1,1.1974400026054626,1.3442702228713626,0.0347170293417833,-0.3598267836722296,-1.507455570139064,0,0,0,0,0,0,-0.4002122757014286,0
1,1.2474360362331125,1.4790719940824582,1.1112745998304203,-1.4733415634581044,-1.4760342077741262,0,0,0,0,0,0,-0.300316542555804,2
1,1.1974400026054626,1.3442702228713626,-1.3040074106440869,0.9141946310377358,-1.4446128454091889,0,0,0,0,0,0,-0.4002122757014286,0
0,1.1974400026054626,1.3442702228713626,-0.3445882286542132,-0.0287818491412933,-1.4131914830442511,0,0,0,0,0,0,-0.4002122757014286,0
0,1.1974400026054626,1.3442702228713626,-0.4561485986530356,0.3423897441206646,-1.334638077131907,0,0,0,0,0,0,-0.4002122757014286,0
1,1.1974400026054626,1.4116711084769296,-0.4673046356529179,0.0414398036379956,-1.256084671219563,0,0,0,0,0,0,-0.3003165425557472,0
1,1.2474360362331125,1.4790719940824582,0.1964795658400759,-0.1290984959688496,-1.2246633088546257,0,0,0,0,0,0,-0.300316542555804,0
1,1.2974320698607618,1.4790719940824582,0.8714198043329521,-1.2927715991685031,-1.1932419464896875,0,0,0,0,0,0,-0.4002122757014854,2
2,1.2974320698607618,1.4790719940824582,-0.4505705801530945,-0.1190668312860946,-1.1618205841247502,0,0,0,0,0,0,-0.4002122757014854,0
2,1.2474360362331125,1.4116711084769296,-0.472882654152859,0.7637196607964014,-1.114688540577344,0,0,0,0,0,0,-0.4002122757014286,0
1,1.2474360362331125,1.3442702228713626,2.8627724088119337,-2.115368103154465,-1.0675564970299374,0,0,0,0,0,0,-0.5001080088471099,2
1,1.2474360362331125,1.3442702228713626,0.7487033973342473,-1.0118849880513456,-1.0361351346649998,0,0,0,0,0,0,-0.5001080088471099,0
1,1.1974400026054626,1.2768693372657955,0.2187916398398404,-1.0118849880513456,-1.0047137723000623,0,0,0,0,0,0,-0.5001080088471099,0
2,1.2474360362331125,1.3442702228713626,0.5757848238360724,-1.0921383055133904,-0.9732924099351248,0,0,0,0,0,0,-0.5001080088471099,0
2,1.1974400026054626,1.209468451660267,0.1016532513410768,-0.8513783531272554,-0.9261603663877184,0,0,0,0,0,0,-0.6000037419927344,0
1,1.2474360362331125,1.2768693372657955,-0.3222761546544486,0.2922314207068864,-0.8790283228403118,0,0,0,0,0,0,-0.6000037419927912,0
2,1.2474360362331125,1.209468451660267,0.1518554178405469,-0.2394468074791617,-0.8476069604753742,0,0,0,0,0,0,-0.6998994751384158,0
2,1.2474360362331125,1.2768693372657955,-1.3430535401436745,1.7568544643892088,-0.8004749169279678,0,0,0,0,0,0,-0.6000037419927912,0
2,1.2474360362331125,1.2768693372657955,-1.1087767631461474,1.9474560933615657,-0.7533428733805614,0,0,0,0,0,0,-0.6000037419927912,0
1,1.2474360362331125,1.3442702228713626,0.1964795658400759,-0.6206500654238761,-0.706210829833155,0,0,0,0,0,0,-0.5001080088471099,0
1,1.2474360362331125,1.2768693372657955,-0.5677089686518582,0.6734346786516008,-0.6747894674682174,0,0,0,0,0,0,-0.6000037419927912,0
1,1.2974320698607618,1.2768693372657955,-1.0306845041469714,0.8038463195274238,-0.6433681051032798,0,0,0,0,0,0,-0.6998994751384725,0
1,1.2974320698607618,1.2768693372657955,0.330352009838663,-0.4501117658170301,-0.6119467427383422,0,0,0,0,0,0,-0.6998994751384725,0
2,1.3474281034883828,1.3442702228713626,2.260346410818292,-1.8645764860855745,-0.5805253803734046,0,0,0,0,0,0,-0.6998994751384158,2
2,1.3474281034883828,1.3442702228713626,-0.0043291001578045,-0.3297317896239622,-0.5333933368259982,0,0,0,0,0,0,-0.6998994751384158,0
1,1.3474281034883828,1.3442702228713626,-0.2107157846556261,-0.2996367955756956,-0.4862612932785917,0,0,0,0,0,0,-0.6998994751384158,0
1,1.3974241371160323,1.4116711084769296,-0.5453968946520936,1.2151445715204048,-0.4548399309136541,0,0,0,0,0,0,-0.6998994751384158,0
2,1.3474281034883828,1.3442702228713626,0.6315650088354837,-0.9015366765410336,-0.4234185685487165,0,0,0,0,0,0,-0.6998994751384158,0
1,1.3974241371160323,1.4116711084769296,-0.2888080436548019,-0.339763454306718,-0.3762865250013101,0,0,0,0,0,0,-0.6998994751384158,0
